split,conversation_id,turn_index,utterance_id,speaker_id,text,audio_path,video_path,label
train,Ses02M_script02_1,28,Ses02M_script02_1_M028,unknown,"Okay. But it's fish that do something none of the other fish do. Like the swallows returning to Capistrano, or the Lemmings throwing themselves off the cliffs",,,excited
train,Ses02M_script02_1,29,Ses02M_script02_1_M029,unknown,"you know there is like, there is a certain mystery here, a magic, a bit of the unexplainable. I don't see how you cannot be interested.",,,excited
train,Ses02M_script02_1,30,Ses02M_script02_1_M030,unknown,For real?,,,sur
train,Ses02M_script02_1,32,Ses02M_script02_1_M032,unknown,"And then last year I remember specifically you were so excited that you stubbed your toe on the way pushing me out of the house, and you didn't even notice until we got in the car.",,,frustrated
train,Ses02M_script02_1,34,Ses02M_script02_1_M034,unknown,We just weren't in a good spot; this is a much better spot. I've got good instincts for these things.,,,frustrated
train,Ses02M_script02_1,35,Ses02M_script02_1_M035,unknown,"There is that, oh no that's just seaweed, isn't it?",,,excited
train,Ses02M_script02_1,36,Ses02M_script02_1_M036,unknown,"This is, this is great, isn't it? I wouldn't miss this for anything. Now listen to this, I know you're not interested but just listen.",,,excited
train,Ses02M_script02_1,37,Ses02M_script02_1_M037,unknown,"Out there somewhere there is this huge mass of silver fish headed this way,",,,excited
train,Ses02M_script02_1,38,Ses02M_script02_1_M038,unknown,"they don't why, we don't know why. They didn't take a vote or anything; they didn't get a map or an invitation.",,,excited
train,Ses02M_script02_1,39,Ses02M_script02_1_M039,unknown,"Just all as one. This little time sensitive firecracker, instinctual firecracker in their body just went off and all as one they turned and formed a line as long the California coast and started swimming. They're swimming right now as if that's the only thing that matters.",,,excited
train,Ses02M_script02_1,40,Ses02M_script02_1_M040,unknown,"It's single mindedness, with no mind, it's urgency that's pure urge, they don't know what drives them. They don't ask it a name or ask it a question,",,,excited
train,Ses02M_script02_1,41,Ses02M_script02_1_M041,unknown,"they just turn as one and start the swim and brings them right here to this spot where we stand, for a massive celebration of sex and death.",,,excited
train,Ses02M_script02_1,42,Ses02M_script02_1_M042,unknown,Look at me; I'm giving myself goose bumps all my hairs are popping up.,,,excited
train,Ses02M_script02_2,1,Ses02M_script02_2_F001,unknown,It's ridiculous.,,,frustrated
train,Ses02M_script02_2,5,Ses02M_script02_2_F005,unknown,Goddamn it Augie don't ask me that. I hate it when you ask me that. You always ask me that. It's insulting.,,,anger
train,Ses02M_script02_2,6,Ses02M_script02_2_F006,unknown,We just have different ideas of what this evening is supposed to look like.,,,anger
train,Ses02M_script02_2,7,Ses02M_script02_2_F007,unknown,For heavens sake we are not going to see the Grunions.,,,frustrated
train,Ses02M_script02_2,8,Ses02M_script02_2_F008,unknown,"We never do, do we? I mean have we ever?",,,frustrated
train,Ses02M_script02_2,9,Ses02M_script02_2_F009,unknown,"Twice is every time we've tried, that's ever.",,,frustrated
train,Ses02M_script02_2,10,Ses02M_script02_2_F010,unknown,"No we won't; it's pointless. It's like waiting up to see Santa Claus,",,,frustrated
train,Ses02M_script02_2,11,Ses02M_script02_2_F011,unknown,I mean I feel like my whole life is going to be spent standing on the beach waiting for the fish to show up with my eyes open and my hands clasped expectantly and the fish won't show up.,,,anger
train,Ses02M_script02_2,12,Ses02M_script02_2_F012,unknown,You don't understand anything I'm saying.,,,frustrated
train,Ses02M_script02_2,13,Ses02M_script02_2_F013,unknown,"I did want to see them, I always do. I mean I keep thinking that this is going to be the time and it never is.",,,anger
train,Ses02M_script02_2,14,Ses02M_script02_2_F014,unknown,For heavens sake this isn't about fish.,,,frustrated
train,Ses02M_script02_2,15,Ses02M_script02_2_F015,unknown,Do you remember the first time we came to see it? It was about four years ago right after we got married.,,,sadness
train,Ses02M_script02_2,16,Ses02M_script02_2_F016,unknown,"We thought I was pregnant and we opened a bottle of champagne but no glasses, you asked me to dance, we kicked off our shoes and you popped the cork.",,,sadness
train,Ses02M_script02_2,17,Ses02M_script02_2_F017,unknown,And when we were dancing you said the softest most intimate things to me right into my ears so I could feel them as much as hear them,,,sadness
train,Ses02M_script02_2,18,Ses02M_script02_2_F018,unknown,"and I remember thinking that this is it you know. At last, at last I am as happy as I am supposed to be",,,sadness
train,Ses02M_script02_2,19,Ses02M_script02_2_F019,unknown,"Just dancing barefoot in the sand, drinking champagne out of the bottle.",,,sadness
train,Ses02M_script02_2,20,Ses02M_script02_2_F020,unknown,I'd rather not remember some things. I would rather not hope for some things.,,,sadness
train,Ses02M_script02_2,21,Ses02M_script02_2_F021,unknown,No.,,,sadness
train,Ses02M_script02_2,22,Ses02M_script02_2_F022,unknown,No.,,,sadness
train,Ses02M_script02_2,25,Ses02M_script02_2_F025,unknown,No.,,,frustrated
train,Ses02M_script02_2,26,Ses02M_script02_2_F026,unknown,No.,,,frustrated
train,Ses02M_script02_2,27,Ses02M_script02_2_F027,unknown,No.,,,frustrated
train,Ses02M_script02_2,28,Ses02M_script02_2_F028,unknown,I want something to turn out the way that it supposed to.,,,frustrated
train,Ses02M_script02_2,29,Ses02M_script02_2_F029,unknown,"This? What, what is this? This isn't even anything.",,,frustrated
train,Ses02M_script02_2,30,Ses02M_script02_2_F030,unknown,"I'm sure, this is standing on the beach, this is waiting, this is fighting.",,,frustrated
train,Ses02M_script02_2,31,Ses02M_script02_2_F031,unknown,"Well, but this isn't anything like I thought anything would be like.",,,sadness
train,Ses02M_script02_2,32,Ses02M_script02_2_F032,unknown,I mean it's -- this is just this. I mean it includes a lot and everything but isn't something else. Do you have any idea what I'm trying to say?,,,frustrated
train,Ses02M_script02_2,34,Ses02M_script02_2_F034,unknown,"I know that you meant this to be special and nice, and there's the sand and the moon and everything but I just couldn't help thinking about being somewhere else.",,,sadness
train,Ses02M_script02_2,37,Ses02M_script02_2_F037,unknown,Don't be ridiculous. I mean don't you know that?,,,joy
train,Ses02M_script02_2,38,Ses02M_script02_2_F038,unknown,"You're the one who probably wishes he was with someone else, someone who knew how to enjoy herself and didn't take everything so hard.",,,sadness
train,Ses02M_script02_2,42,Ses02M_script02_2_F042,unknown,"Well, I guess we don't need glasses.",,,joy
train,Ses02M_script02_2,44,Ses02M_script02_2_F044,unknown,"Augie, I'm sorry.",,,sadness
train,Ses02M_script02_2,45,Ses02M_script02_2_F045,unknown,Or not.,,,joy
train,Ses02M_script02_2,46,Ses02M_script02_2_F046,unknown,Hmm.,,,neutral
train,Ses02M_script02_2,0,Ses02M_script02_2_M000,unknown,So what do you think?,,,neutral
train,Ses02M_script02_2,1,Ses02M_script02_2_M001,unknown,What I was saying.,,,neutral
train,Ses02M_script02_2,2,Ses02M_script02_2_M002,unknown,Certainly it's not. Slightly exaggerated scientific fact.,,,neutral
train,Ses02M_script02_2,5,Ses02M_script02_2_M005,unknown,"Carla, can I ask you something? Don't take this wrong but are you having your period?",,,frustrated
train,Ses02M_script02_2,6,Ses02M_script02_2_M006,unknown,"Well, what's bugging you?",,,frustrated
train,Ses02M_script02_2,7,Ses02M_script02_2_M007,unknown,"There is nothing to it, we come here, the Grunion arrive, then do their little fish business, we go oh ah look, they go home, we go home.",,,frustrated
train,Ses02M_script02_2,8,Ses02M_script02_2_M008,unknown,Why not?,,,frustrated
train,Ses02M_script02_2,9,Ses02M_script02_2_M009,unknown,We've missed them twice; that's not ever.,,,frustrated
train,Ses02M_script02_2,10,Ses02M_script02_2_M010,unknown,"Well, we'll see them this year.",,,neutral
train,Ses02M_script02_2,11,Ses02M_script02_2_M011,unknown,I thought you wanted to see them.,,,frustrated
train,Ses02M_script02_2,12,Ses02M_script02_2_M012,unknown,No of course not.,,,frustrated
train,Ses02M_script02_2,14,Ses02M_script02_2_M014,unknown,All right. I've been trying to work this backwards but I cannot seem to pinpoint the moment that we took a turn for the worst.,,,frustrated
train,Ses02M_script02_2,15,Ses02M_script02_2_M015,unknown,"You were fine during the phone call from Marge, dinner was okay, doing the dishes was no problem, let's see, I took a shower, you watched the news, you said",,,neutral
train,Ses02M_script02_2,16,Ses02M_script02_2_M016,unknown,"""the Grunion are running tonight,"" I said ""great, let's go, I feel lucky,""",,,neutral
train,Ses02M_script02_2,17,Ses02M_script02_2_M017,unknown,"okay so I'm getting on my jacket and putting out the animals, getting the car out of the garage-",,,neutral
train,Ses02M_script02_2,19,Ses02M_script02_2_M019,unknown,"It was in the car, right? Driving past the Knickerbocker Liquor Locker you said, let's get some champagne and I said times are wasting or something like that, right?",,,excited
train,Ses02M_script02_2,20,Ses02M_script02_2_M020,unknown,"Of course, I see it now; you want this to be like that other time, right? That's it, right?",,,excited
train,Ses02M_script02_2,21,Ses02M_script02_2_M021,unknown,"Yea. Okay, sure, no. I see. Listen, you want to dance?",,,neutral
train,Ses02M_script02_2,22,Ses02M_script02_2_M022,unknown,You want to go get some champagne?,,,neutral
train,Ses02M_script02_2,23,Ses02M_script02_2_M023,unknown,Take off our shoes?,,,neutral
train,Ses02M_script02_2,25,Ses02M_script02_2_M025,unknown,Get married again?,,,neutral
train,Ses02M_script02_2,26,Ses02M_script02_2_M026,unknown,What? What? You want a divorce?,,,frustrated
train,Ses02M_script02_2,27,Ses02M_script02_2_M027,unknown,A vacation?,,,frustrated
train,Ses02M_script02_2,28,Ses02M_script02_2_M028,unknown,"A new carpet? A poodle, a ice cream, backrub, a suicide pact, what, what Carla, what the hell do you want?",,,frustrated
train,Ses02M_script02_2,29,Ses02M_script02_2_M029,unknown,"Well welcome to the human race, all right. Do you think this is what I had in mind when I proposed? You think I had this great fantasy going that four years down the road we'd come to the beach and yell at each other over fish?",,,anger
train,Ses02M_script02_2,31,Ses02M_script02_2_M031,unknown,"No, no, just like you I thought it was going to be all like peaches and roses and sand in our toes, and wind in our hair, and the fish will always come and the bills will pay themselves and we'll have three, fat, rosy kids and ha-ha baby the joke is on us",,,frustrated
train,Ses02M_script02_2,32,Ses02M_script02_2_M032,unknown,"'cause you know what you get Carla, you know what you get? This.",,,frustrated
train,Ses02M_script02_2,35,Ses02M_script02_2_M035,unknown,"No, I know. Me neither.",,,sadness
train,Ses02M_script02_2,37,Ses02M_script02_2_M037,unknown,Maybe if you were with somebody else too.,,,sadness
train,Ses02M_script02_2,38,Ses02M_script02_2_M038,unknown,"No, I know. But still, I know I don't make you happy.",,,sadness
train,Ses02M_script02_2,40,Ses02M_script02_2_M040,unknown,"Now that you mention it. No, I don't.",,,joy
train,Ses02M_script02_2,41,Ses02M_script02_2_M041,unknown,I don't know it seemed like a pretty good spot to me. Look at the moon - view the moon view I got from here.,,,joy
train,Ses02M_script02_2,42,Ses02M_script02_2_M042,unknown,What have we got here?,,,joy
train,Ses02M_script02_2,45,Ses02M_script02_2_M045,unknown,"Shh, if we're very quiet the fish might come.",,,joy
train,Ses02M_script02_2,46,Ses02M_script02_2_M046,unknown,Or not.,,,joy
train,Ses02M_script03_1,2,Ses02M_script03_1_F002,unknown,What are we going to do?,,,excited
train,Ses02M_script03_1,3,Ses02M_script03_1_F003,unknown,Now and always sweet.,,,joy
train,Ses02M_script03_1,5,Ses02M_script03_1_F005,unknown,Oh. It sends shivers down my spine.,,,excited
train,Ses02M_script03_1,6,Ses02M_script03_1_F006,unknown,Behave exquisitely.,,,joy
train,Ses02M_script03_1,7,Ses02M_script03_1_F007,unknown,"Yes, I should probably to a court curtsey.",,,joy
train,Ses02M_script03_1,12,Ses02M_script03_1_F012,unknown,Who's they?,,,excited
train,Ses02M_script03_1,15,Ses02M_script03_1_F015,unknown,"Oh dear, should we like that?",,,sadness
train,Ses02M_script03_1,16,Ses02M_script03_1_F016,unknown,"Well, what happens if one of us dies, does the one that's left still laugh?",,,fea
train,Ses02M_script03_1,21,Ses02M_script03_1_F021,unknown,Which particular one?,,,joy
train,Ses02M_script03_1,22,Ses02M_script03_1_F022,unknown,"Oh Charles, that was his name Charles. It did wiggle so beautifully.",,,joy
train,Ses02M_script03_1,23,Ses02M_script03_1_F023,unknown,I know you did. You threw it out of the window into the Grand Canal; I don't think I'll ever forgive you for that.,,,joy
train,Ses02M_script03_1,24,Ses02M_script03_1_F024,unknown,It went on intermittently for days.,,,joy
train,Ses02M_script03_1,25,Ses02M_script03_1_F025,unknown,It burned my comb too and all the towels in the bathroom.,,,joy
train,Ses02M_script03_1,27,Ses02M_script03_1_F027,unknown,The manager came in and found us rolling around on the floor biting and scratching like panthers.,,,joy
train,Ses02M_script03_1,28,Ses02M_script03_1_F028,unknown,"Oh it was ridiculous, completely ridiculous.",,,joy
train,Ses02M_script03_1,29,Ses02M_script03_1_F029,unknown,And very much sillier.,,,joy
train,Ses02M_script03_1,0,Ses02M_script03_1_M000,unknown,Good God.,,,fea
train,Ses02M_script03_1,2,Ses02M_script03_1_M002,unknown,Must be them then.,,,fea
train,Ses02M_script03_1,3,Ses02M_script03_1_M003,unknown,"We're all right darling, aren't we whatever happens?",,,fea
train,Ses02M_script03_1,5,Ses02M_script03_1_M005,unknown,Hello? Hello? What? Wrong number.,,,excited
train,Ses02M_script03_1,6,Ses02M_script03_1_M006,unknown,What do we do if they suddenly walk in on us?,,,fea
train,Ses02M_script03_1,7,Ses02M_script03_1_M007,unknown,With the most perfect poise.,,,joy
train,Ses02M_script03_1,8,Ses02M_script03_1_M008,unknown,"Things that ought to matter dreadfully don't matter at all when one's is happy, do they?",,,joy
train,Ses02M_script03_1,9,Ses02M_script03_1_M009,unknown,Oh darling don't say that.,,,sadness
train,Ses02M_script03_1,10,Ses02M_script03_1_M010,unknown,Meaning that sacred and beautiful thing love?,,,joy
train,Ses02M_script03_1,11,Ses02M_script03_1_M011,unknown,What does it all mean that's what I ask- that's what I ask myself in my ceaseless quest for ultimate truth?  Good God what does it all mean?,,,joy
train,Ses02M_script03_1,12,Ses02M_script03_1_M012,unknown,"You mustn't be serious my dear one, that's just what they want.",,,excited
train,Ses02M_script03_1,14,Ses02M_script03_1_M014,unknown,flippancy brings out the acid in their damned sweetness in light.,,,excited
train,Ses02M_script03_1,15,Ses02M_script03_1_M015,unknown,"Certainly you must, we figures of fun all right.",,,excited
train,Ses02M_script03_1,16,Ses02M_script03_1_M016,unknown,"No, that desire will fade along with our passion.",,,sadness
train,Ses02M_script03_1,18,Ses02M_script03_1_M018,unknown,"Yes, yes, with all his might.",,,excited
train,Ses02M_script03_1,19,Ses02M_script03_1_M019,unknown,"No, no it isn't, death is very laughable, such a cunning little mystery, all done with mirrors.",,,excited
train,Ses02M_script03_1,20,Ses02M_script03_1_M020,unknown,So is everyone else in the long run.,,,excited
train,Ses02M_script03_1,21,Ses02M_script03_1_M021,unknown,"Let's be superficial and pity the poor philosophers, let's blow our trumpets and squeakers and enjoy the party as much as we can. Like quite idiotic, very small, school children. Let's savor the delight of the moment.",,,excited
train,Ses02M_script03_1,22,Ses02M_script03_1_M022,unknown,Come kiss me darling before your body rots and worms pop in and out of your eye sockets.,,,excited
train,Ses02M_script03_1,24,Ses02M_script03_1_M024,unknown,You remember that awful scene we had in Venice?,,,joy
train,Ses02M_script03_1,29,Ses02M_script03_1_M029,unknown,"That was a rouser, wasn't it?",,,joy
train,Ses02M_script03_1,31,Ses02M_script03_1_M031,unknown,I'll never forget his face.,,,joy
train,Ses02M_script03_2,0,Ses02M_script03_2_F000,unknown,You knew there was nothing in that.,,,excited
train,Ses02M_script03_2,1,Ses02M_script03_2_F001,unknown,"Presents, just a trivial little broach.",,,excited
train,Ses02M_script03_2,2,Ses02M_script03_2_F002,unknown,No it wasn't. It was very pretty I still have it and I wear it often.,,,neutral
train,Ses02M_script03_2,3,Ses02M_script03_2_F003,unknown,"No I didn't, you worked the whole thing up in your jealous imagination.",,,neutral
train,Ses02M_script03_2,5,Ses02M_script03_2_F005,unknown,What of it?,,,neutral
train,Ses02M_script03_2,6,Ses02M_script03_2_F006,unknown,"It gave him a lot of pleasure, it didn't hurt me any.",,,neutral
train,Ses02M_script03_2,7,Ses02M_script03_2_F007,unknown,"Well, if you hadn't been so nosey and suspicious you never wouldn't have known anything about it.",,,neutral
train,Ses02M_script03_2,8,Ses02M_script03_2_F008,unknown,I'm bored of this conversation.,,,frustrated
train,Ses02M_script03_2,9,Ses02M_script03_2_F009,unknown,No thanks.,,,neutral
train,Ses02M_script03_2,11,Ses02M_script03_2_F011,unknown,It just seems so silly to go on and on and on with such a thing.,,,neutral
train,Ses02M_script03_2,12,Ses02M_script03_2_F012,unknown,"Well, it's become a habit with you.",,,neutral
train,Ses02M_script03_2,14,Ses02M_script03_2_F014,unknown,What?,,,anger
train,Ses02M_script03_2,15,Ses02M_script03_2_F015,unknown,No I'm just making myself fascinating for you.,,,neutral
train,Ses02M_script03_2,18,Ses02M_script03_2_F018,unknown,"Oh, no it isn't.",,,frustrated
train,Ses02M_script03_2,19,Ses02M_script03_2_F019,unknown,Be quiet.,,,anger
train,Ses02M_script03_2,23,Ses02M_script03_2_F023,unknown,I don't care. Do you understand? I don't care. I don't care if they bark or roll about like hoops.,,,anger
train,Ses02M_script03_2,24,Ses02M_script03_2_F024,unknown,"Yes, I did quite a lot.",,,neutral
train,Ses02M_script03_2,28,Ses02M_script03_2_F028,unknown,Oh be quiet.,,,anger
train,Ses02M_script03_2,34,Ses02M_script03_2_F034,unknown,"Very well, if you insist on being boorish and idiotic.",,,frustrated
train,Ses02M_script03_2,35,Ses02M_script03_2_F035,unknown,You are far too temperamental. Try to control yourself.,,,anger
train,Ses02M_script03_2,36,Ses02M_script03_2_F036,unknown,Stop it. Stop it. I hate you.,,,anger
train,Ses02M_script03_2,37,Ses02M_script03_2_F037,unknown,"Listen indeed. I'm sick and tired of listening to you, damn sadistic bully.",,,anger
train,Ses02M_script03_2,38,Ses02M_script03_2_F038,unknown,"Stop it. Stop it. I hate you, do you hear? You're overbearing and conceited and utterly impossible.",,,anger
train,Ses02M_script03_2,39,Ses02M_script03_2_F039,unknown,"This is the end, do you hear? The end finally and forever.",,,anger
train,Ses02M_script03_2,40,Ses02M_script03_2_F040,unknown,Oh yes I am.,,,anger
train,Ses02M_script03_2,41,Ses02M_script03_2_F041,unknown,"Yes, I am. Let go of me you're cruel fiend and I hate and loathe you. Thank God I realized who you really are before I would ever, ever marry you again. I would never marry you again. I'd rather die in torment.",,,anger
train,Ses02M_script03_2,42,Ses02M_script03_2_F042,unknown,You're a beast. I hate you. Stop it. Stop it.,,,anger
train,Ses02M_script03_2,0,Ses02M_script03_2_M000,unknown,"As a matter of fact, the real cause of that row was Peter Burden.",,,neutral
train,Ses02M_script03_2,1,Ses02M_script03_2_M001,unknown,I knew nothing of the sort. You took presents from him.,,,anger
train,Ses02M_script03_2,3,Ses02M_script03_2_M003,unknown,You went out of your way to torture me over Peter Burden.,,,anger
train,Ses02M_script03_2,5,Ses02M_script03_2_M005,unknown,You let him kiss you; you said you did.,,,anger
train,Ses02M_script03_2,7,Ses02M_script03_2_M007,unknown,What about me?,,,anger
train,Ses02M_script03_2,10,Ses02M_script03_2_M010,unknown,I have a little I think.,,,neutral
train,Ses02M_script03_2,11,Ses02M_script03_2_M011,unknown,"No particular reason. Anyhow, they are very small ones.",,,neutral
train,Ses02M_script03_2,12,Ses02M_script03_2_M012,unknown,You can hardly call three liquor glasses in a whole evening going on and on and on.,,,neutral
train,Ses02M_script03_2,15,Ses02M_script03_2_M015,unknown,Nothing.,,,frustrated
train,Ses02M_script03_2,16,Ses02M_script03_2_M016,unknown,"Going out somewhere, dear?",,,neutral
train,Ses02M_script03_2,18,Ses02M_script03_2_M018,unknown,"As a matter of fact, that's perfectly true.",,,neutral
train,Ses02M_script03_2,21,Ses02M_script03_2_M021,unknown,"Snap, snap, snap, like a little adder.",,,frustrated
train,Ses02M_script03_2,22,Ses02M_script03_2_M022,unknown,Oh nonsense they have a little bag of venom behind their fangs and they snap.,,,frustrated
train,Ses02M_script03_2,23,Ses02M_script03_2_M023,unknown,They snap.,,,frustrated
train,Ses02M_script03_2,24,Ses02M_script03_2_M024,unknown,"Tell me, did you see much of Peter Burden after our divorce?",,,neutral
train,Ses02M_script03_2,26,Ses02M_script03_2_M026,unknown,What riotous time you must have had.,,,anger
train,Ses02M_script03_2,27,Ses02M_script03_2_M027,unknown,"No restraint at all, very enjoyable, never had much anyhow.",,,anger
train,Ses02M_script03_2,31,Ses02M_script03_2_M031,unknown,"We can get a good little debate going about that, don't you think? Intemperate tots.",,,anger
train,Ses02M_script03_2,32,Ses02M_script03_2_M032,unknown,All right. I will.,,,neutral
train,Ses02M_script03_2,33,Ses02M_script03_2_M033,unknown,Better turn that off I think.,,,neutral
train,Ses02M_script03_2,37,Ses02M_script03_2_M037,unknown,I'll do no such thing.,,,frustrated
train,Ses02M_script03_2,39,Ses02M_script03_2_M039,unknown,Turn it off.,,,anger
train,Ses02M_script03_2,40,Ses02M_script03_2_M040,unknown,"Amanda, listen. Listen.",,,anger
train,Ses02M_script03_2,41,Ses02M_script03_2_M041,unknown,Very amusing indeed.,,,anger
train,Ses02M_script03_2,42,Ses02M_script03_2_M042,unknown,"You're a vile tempered, loose living, wicked little beast and I hope I never see you again as long as I live.",,,anger
train,Ses02M_script03_2,43,Ses02M_script03_2_M043,unknown,You're not going like this.,,,anger
train,Ses02M_script03_2,44,Ses02M_script03_2_M044,unknown,You're not.,,,anger
train,Ses02M_script03_2,45,Ses02M_script03_2_M045,unknown,Shut up.,,,anger
train,Ses02M_script03_2,46,Ses02M_script03_2_M046,unknown,Shut up.,,,anger
train,Ses02M_script03_2,47,Ses02M_script03_2_M047,unknown,I wouldn't marry you again if you came to me on your bended knees. You're a evil minded little vampire. I hope to God I never see you again as long as I live.,,,anger
train,Ses03F_impro01,2,Ses03F_impro01_F002,unknown,What's wrong?,,,neutral
train,Ses03F_impro01,3,Ses03F_impro01_F003,unknown,"No, no, no, no, no, no. The lady over there, she told me to fill out the front and she said to wait in this line.",,,frustrated
train,Ses03F_impro01,4,Ses03F_impro01_F004,unknown,I don't know. Some lady. Sonya or something.,,,frustrated
train,Ses03F_impro01,5,Ses03F_impro01_F005,unknown,"Excuse me? No, no. I waited in the line over there..",,,frustrated
train,Ses03F_impro01,6,Ses03F_impro01_F006,unknown,and she told me to come over here and she said to fill out everything on the application and I did that.,,,frustrated
train,Ses03F_impro01,7,Ses03F_impro01_F007,unknown,"Look, I-- No, no, no, I--you don't understand. I have to go back to work.",,,frustrated
train,Ses03F_impro01,8,Ses03F_impro01_F008,unknown,I am not-,,,frustrated
train,Ses03F_impro01,9,Ses03F_impro01_F009,unknown,But you don't understand. I cannot get back in line because I have to go back to work. I will get fired if I don't leave here.,,,frustrated
train,Ses03F_impro01,11,Ses03F_impro01_F011,unknown,[LAUGHTER],,,frustrated
train,Ses03F_impro01,1,Ses03F_impro01_M001,unknown,"Oh, um-",,,neutral
train,Ses03F_impro01,2,Ses03F_impro01_M002,unknown,"You didn't fill this out right. All right. It says that you have to fill out the back sheet of this, but you filled out the yellow sheet of it.",,,neutral
train,Ses03F_impro01,3,Ses03F_impro01_M003,unknown,Who?,,,neutral
train,Ses03F_impro01,4,Ses03F_impro01_M004,unknown,She- she probably doesn't even work here.,,,neutral
train,Ses03F_impro01,5,Ses03F_impro01_M005,unknown,All right  Uh-,,,neutral
train,Ses03F_impro01,6,Ses03F_impro01_M006,unknown,It's not right.,,,frustrated
train,Ses03F_impro01,7,Ses03F_impro01_M007,unknown,You just take--all right.,,,frustrated
train,Ses03F_impro01,8,Ses03F_impro01_M008,unknown,"Well, you didn't fill this paper at work out right and it's going to take another fifteen minutes to do it and look at how long the line we got here so just-",,,frustrated
train,Ses03F_impro01,9,Ses03F_impro01_M009,unknown,"okay, just go back and fill it out real quick and I'm sorry, you have to get back in line and wait. I can't let you cut.",,,frustrated
train,Ses03F_impro02,0,Ses03F_impro02_F000,unknown,"How's it going, babe?",,,neutral
train,Ses03F_impro02,1,Ses03F_impro02_F001,unknown,Yeah?,,,neutral
train,Ses03F_impro02,5,Ses03F_impro02_F005,unknown,oh.,,,excited
train,Ses03F_impro02,7,Ses03F_impro02_F007,unknown,Well umm- actually they--I was promoted.,,,excited
train,Ses03F_impro02,8,Ses03F_impro02_F008,unknown,And Uh- Yeah. Uh- They're going to need um- more nurses on call for uh- to go overseas to help out with the war.,,,sadness
train,Ses03F_impro02,10,Ses03F_impro02_F010,unknown,yeah.,,,sadness
train,Ses03F_impro02,11,Ses03F_impro02_F011,unknown,It's going- It's going to be probably in about three weeks.,,,sadness
train,Ses03F_impro02,12,Ses03F_impro02_F012,unknown,yeah,,,sadness
train,Ses03F_impro02,14,Ses03F_impro02_F014,unknown,Maybe we can still do that,,,frustrated
train,Ses03F_impro02,15,Ses03F_impro02_F015,unknown,"Yeah, and uh--",,,sadness
train,Ses03F_impro02,16,Ses03F_impro02_F016,unknown,"I know, but look, I have to take this. I mean, if I don't, I mean, I could get fired.",,,frustrated
train,Ses03F_impro02,17,Ses03F_impro02_F017,unknown,And we know you need-we need the money. We couldn't even- purchase a house if I didn't take this.,,,frustrated
train,Ses03F_impro02,18,Ses03F_impro02_F018,unknown,"Honey, I'm going to come back. It's not like that.",,,sadness
train,Ses03F_impro02,19,Ses03F_impro02_F019,unknown,But it- it is for a year.,,,sadness
train,Ses03F_impro02,20,Ses03F_impro02_F020,unknown,"Babe, I'm sorry. But I don't want to do.",,,sadness
train,Ses03F_impro02,21,Ses03F_impro02_F021,unknown,"You know as much as -as much as me that I-I want to stay here with you and Amy so bad, but I can't.",,,sadness
train,Ses03F_impro02,22,Ses03F_impro02_F022,unknown,"But you're so good with her. You know, she knows you better than she knows me 'cause I'm at work every day.",,,frustrated
train,Ses03F_impro02,23,Ses03F_impro02_F023,unknown,"Babe, I love you.",,,sadness
train,Ses03F_impro02,24,Ses03F_impro02_F024,unknown,"But she has you. I mean, that's what you're there for. You're my right-hand man.",,,sadness
train,Ses03F_impro02,25,Ses03F_impro02_F025,unknown,It's going to be okay.,,,sadness
train,Ses03F_impro02,26,Ses03F_impro02_F026,unknown,"No, I have to go.",,,sadness
train,Ses03F_impro02,27,Ses03F_impro02_F027,unknown,"Wait, you can write me and as you know, send me pictures.",,,sadness
train,Ses03F_impro02,28,Ses03F_impro02_F028,unknown,What do you mean?,,,sadness
train,Ses03F_impro02,29,Ses03F_impro02_F029,unknown,"Look, I need you to be strong for me. 'Cause I can't be the only one that's strong right now, really, I--",,,sadness
train,Ses03F_impro02,31,Ses03F_impro02_F031,unknown,"and if we survive, if we survive that then babe, you know you know we could survive any--",,,sadness
train,Ses03F_impro02,32,Ses03F_impro02_F032,unknown,I will come back.,,,sadness
train,Ses03F_impro02,34,Ses03F_impro02_F034,unknown,we'll have all the money that we ever needed.,,,sadness
train,Ses03F_impro02,35,Ses03F_impro02_F035,unknown,And- And then I'll stop working and- I'll stay home with the baby.,,,sadness
train,Ses03F_impro02,36,Ses03F_impro02_F036,unknown,It's all I ever knew how to do. I can't quit now.,,,sadness
train,Ses03F_impro02,37,Ses03F_impro02_F037,unknown,"Well, we- we tell her mommy's going on va- on a trip for for- a while.",,,sadness
train,Ses03F_impro02,38,Ses03F_impro02_F038,unknown,Don't do that to me.,,,sadness
train,Ses03F_impro02,39,Ses03F_impro02_F039,unknown,"It's hard enough already, Brian, I can't.",,,sadness
train,Ses03F_impro02,40,Ses03F_impro02_F040,unknown,I know.,,,sadness
train,Ses03F_impro02,41,Ses03F_impro02_F041,unknown,"I didn't expect this to happen. I never planned for this. Some things you just don't plan for, you know.",,,sadness
train,Ses03F_impro02,42,Ses03F_impro02_F042,unknown,"I'm sorry, babe.",,,sadness
train,Ses03F_impro02,43,Ses03F_impro02_F043,unknown,I'm so sorry.,,,sadness
train,Ses03F_impro02,0,Ses03F_impro02_M000,unknown,All right.,,,neutral
train,Ses03F_impro02,1,Ses03F_impro02_M001,unknown,She's doing fine. She just took her first steps today actually. I videotaped it for you so you can watch it.,,,joy
train,Ses03F_impro02,4,Ses03F_impro02_M004,unknown,when?,,,sur
