split,conversation_id,turn_index,utterance_id,speaker_id,text,audio_path,video_path,label
train,260,11,260_11,unknown,"Well, are any of those people here?!",,,anger
train,261,0,261_0,unknown,"Oh my God, so do I!",,,surprise
train,261,1,261_1,unknown,"I knew it, wow!!",,,surprise
train,261,2,261_2,unknown,"Wait-wait-wait, wait! Puppies. Cute or ugly?",,,neutral
train,261,3,261_3,unknown,"Ohh, so cute.",,,joy
train,261,4,261_4,unknown,"Uh-huh, well! But umm, still I’m-I’m mad at you.",,,anger
train,261,5,261_5,unknown,I know. I’m mad at me too.,,,anger
train,261,6,261_6,unknown,"Well umm, do you wanna get something to eat? I’m kinda hungry.",,,neutral
train,261,7,261_7,unknown,Hey! Me too!,,,surprise
train,261,8,261_8,unknown,"All right, stop it. Now you’re just doing it to freak me out.",,,sadness
train,262,0,262_0,unknown,"Ok, you can do this.",,,neutral
train,262,1,262_1,unknown,It's just like pulling off a Band-aid.,,,neutral
train,262,2,262_2,unknown,"Just do it really fast, and then the wound is exposed.",,,neutral
train,262,3,262_3,unknown,"Janice. Hi, Janice. Ok, here we go. I don't think we should go out anymore. Janice.",,,sadness
train,262,4,262_4,unknown,"All right. Well, there you go.  Stop it, stop it, stop it.",,,anger
train,263,0,263_0,unknown,Oh my God! That guy at the counter is totally checking you out!,,,surprise
train,263,1,263_1,unknown,"Really?  My God, he’s really cute.",,,surprise
train,263,2,263_2,unknown,Go for it.,,,neutral
train,263,3,263_3,unknown,"Phoebe, I’m engaged!",,,surprise
train,263,4,263_4,unknown,"I’m just saying, get his number just in case.",,,neutral
train,263,5,263_5,unknown,But no: Chandler is in an accident and can’t perform sexually and he would want you to take a lover to satisfy the needs that he can no longer fulfill.,,,neutral
train,263,6,263_6,unknown,"Op, can I just tell you something? Very flattered but umm, I’m engaged.",,,joy
train,263,7,263_7,unknown,Well you should be embarrassed.,,,disgust
train,263,8,263_8,unknown,"I did, but that was really fun.",,,joy
train,264,0,264_0,unknown,Hey.,,,neutral
train,264,1,264_1,unknown,Chandler. I sensed it was you.,,,neutral
train,264,2,264_2,unknown,What?!,,,surprise
train,264,3,264_3,unknown,Unagi. I’m always aware.,,,neutral
train,264,4,264_4,unknown,"Okay, are you aware unagi  is an eel?",,,joy
train,264,5,264_5,unknown,What’s up?,,,neutral
train,264,6,264_6,unknown,I can’t figure out what to make Monica.,,,neutral
train,264,7,264_7,unknown,"Oh, why don’t you make her one of your little jokes.",,,anger
train,264,8,264_8,unknown,I’m going crazy! Okay? Do you have any thing around here that looks homemade?,,,fear
train,264,9,264_9,unknown,Y’know what?,,,neutral
train,264,10,264_10,unknown,She’d-she’d love this.,,,neutral
train,264,11,264_11,unknown,"Uh, it’s an exact replica of Apollo 8.",,,neutral
train,264,12,264_12,unknown,I made it in the sixth grade.,,,neutral
train,264,13,264_13,unknown,"Yeah, I guess I could use that. I could say that your love sends me to the moon.",,,neutral
train,264,14,264_14,unknown,"Yeah-yeah, except Apollo 8 didn’t actually land on the moon.",,,neutral
train,264,15,264_15,unknown,"But you-you-you could write that umm, your love lets me orbit the moon twice and return safely.",,,joy
train,264,16,264_16,unknown,"Wait a minute, I can’t give this to her.",,,neutral
train,264,17,264_17,unknown,Why not?,,,neutral
train,264,18,264_18,unknown,"Because it says ""Captain Ross"" on the side and ""I hate Monica"" on the bottom.",,,neutral
train,265,0,265_0,unknown,Oh. Oh I just cannot believe Clark stood me up!,,,anger
train,265,1,265_1,unknown,He might still show up.,,,neutral
train,265,2,265_2,unknown,"Oh, what are you, stupid? It’s been three hours.",,,anger
train,265,3,265_3,unknown,Is that all?,,,neutral
train,265,4,265_4,unknown,"I should just go on to happier things, okay? Umm, why don’t you tell about your lovely wedding?",,,sadness
train,266,0,266_0,unknown,"Well actually uh, there was something we wanted to tell you about the wedding.",,,neutral
train,267,0,267_0,unknown,"Um, it’s going to be a small ceremony.",,,neutral
train,268,0,268_0,unknown,"Uh, tiny!",,,surprise
train,268,1,268_1,unknown,We’re not even sure why we’re having it.,,,neutral
train,269,0,269_0,unknown,It’s actually going to be just family.,,,neutral
train,269,1,269_1,unknown,"Oh…wait…you two think of me as family?! Oh, I have to ask you something now and be honest; do you want me to sing",,,surprise
train,270,0,270_0,unknown,"Come here to me. No-no, you come here to me.",,,neutral
train,270,1,270_1,unknown,Hey Ross! I brought reinforcements.,,,joy
train,270,2,270_2,unknown,"Oh great! What, you brought Joey?",,,joy
train,270,3,270_3,unknown,"Well, I brought the next best thing.",,,neutral
train,271,0,271_0,unknown,Whoa!  Y'know what Katie? I gotta tell ya I-I-I-I think you are the one who is too much.,,,surprise
train,271,1,271_1,unknown,"Ohh, Joey has the nicest friends!",,,joy
train,271,2,271_2,unknown,"Ohh, and the nicest girlfriend!",,,joy
train,271,3,271_3,unknown,You're so sweet!,,,joy
train,271,4,271_4,unknown,"Ohh, you're so sweet!",,,joy
train,271,5,271_5,unknown,"Oww!!!! Joey, she just kicked me.",,,surprise
train,271,6,271_6,unknown,Huh.,,,neutral
train,271,7,271_7,unknown,Well? Aren't you gonna do something?,,,neutral
train,271,8,271_8,unknown,Uhh….,,,neutral
train,271,9,271_9,unknown,"You'd better do something, or I'm gonna walk out that door right now! Well? Are you gonna?",,,anger
train,271,10,271_10,unknown,Nah.,,,neutral
train,272,0,272_0,unknown,"How could you pick up a hitchhiker?! He could be a rape—, a rapist or a killer or something!",,,fear
train,272,1,272_1,unknown,Don’t you think I asked him that before he got in?!,,,surprise
train,272,2,272_2,unknown,"Y’know what? I’m not talking to you! You go back to sleep!  And you, are you a rapist?!",,,anger
train,272,3,272_3,unknown,No!,,,anger
train,272,4,272_4,unknown,Do you like car games?,,,neutral
train,272,5,272_5,unknown,"Yeah, y’know the license plate game?",,,neutral
train,272,6,272_6,unknown,I,,,neutral
train,272,7,272_7,unknown,"Ooh, I’ll play! I’ll play!",,,joy
train,272,8,272_8,unknown,No-No! You need your sleep. Night-night! Shh!,,,anger
train,273,0,273_0,unknown,"Pheebs, can you help me pick out an engagement ring for Monica?",,,neutral
train,273,1,273_1,unknown,I can’t figure this out!,,,anger
train,273,2,273_2,unknown,It’s so hard!,,,sadness
train,273,3,273_3,unknown,Should I get her a  Tiffany cut or a Princess cut or a—ah-ah!,,,sadness
train,273,4,273_4,unknown,Paper cut!,,,sadness
train,273,5,273_5,unknown,"Now, have you told anyone else?",,,neutral
train,273,6,273_6,unknown,"No, I don’t want to tell anybody else because I don’t want Monica to find out.",,,neutral
train,273,7,273_7,unknown,You told me.,,,surprise
train,273,8,273_8,unknown,"Well, it’s because I trust you, you’re one of my best friends, and you walked in on me when I was looking at ring brochures.",,,anger
train,273,9,273_9,unknown,"Yeah well, once again not knocking pays off. I only wish you hadn’t been on the toilet.",,,surprise
train,273,10,273_10,unknown,Me too.,,,neutral
train,273,11,273_11,unknown,Hey.,,,neutral
train,273,12,273_12,unknown,Hey.,,,neutral
train,273,13,273_13,unknown,"Hey! So Chandler, wanna go to the coffeehouse?",,,joy
train,273,14,273_14,unknown,Oh all right.,,,neutral
train,273,15,273_15,unknown,"Oh perfect, we were just gonna see if you wanted to go.",,,neutral
train,273,16,273_16,unknown,"Oh well, we don’t because we got…the…other pl-place.",,,neutral
train,273,17,273_17,unknown,How rude.,,,disgust
train,273,18,273_18,unknown,"Oh, I’m sorry. You wanna bite?",,,surprise
train,274,0,274_0,unknown,"The stripper stole the ring!! The stripper stole the ring!! Chandler! Chandler, get up! Get up! The stripper stole the ring!",,,surprise
train,274,1,274_1,unknown,What?,,,surprise
train,274,2,274_2,unknown,The ring is gone!,,,surprise
train,274,3,274_3,unknown,Ugh.,,,disgust
train,274,4,274_4,unknown,"Just a sec, give me a minute to wake up for this—Ah-ha-ha!!",,,neutral
train,274,5,274_5,unknown,You lost the ring!,,,joy
train,274,6,274_6,unknown,You’re the worst best man ever!,,,anger
train,274,7,274_7,unknown,"Dude, this isn’t funny!",,,anger
train,274,8,274_8,unknown,What am I gonna do?!,,,fear
train,274,9,274_9,unknown,"I go to bed last night, everything’s cool!",,,joy
train,274,10,274_10,unknown,"I wake up this morning, the stripper’s gone and the ring is gone!",,,fear
train,274,11,274_11,unknown,You slept with the stripper?,,,surprise
train,274,12,274_12,unknown,Of course!!,,,fear
train,275,0,275_0,unknown,What difference does that make?!,,,anger
train,275,1,275_1,unknown,"Well, I'm just—if the paste matches the pants, you can make yourself a pair of paste pants and she won't know the difference!",,,anger
train,275,2,275_2,unknown,"Joey, do you have a minute?",,,neutral
train,275,3,275_3,unknown,"Dude, what am I gonna",,,fear
train,275,4,275_4,unknown,"Uh, Rachel's here, so good luck man, let me know how it works out.",,,anger
train,275,5,275_5,unknown,"Oh, Joey, I have such a problem!",,,fear
train,275,6,275_6,unknown,"Oh well, you're timing couldn't be better. I am putting out fires all over the place.",,,neutral
train,275,7,275_7,unknown,"Okay. Okay. Okay. Joey, I have",,,neutral
train,275,8,275_8,unknown,"What-what is it, what is it?",,,neutral
train,275,9,275_9,unknown,"Oh my God, it's so huge, but you just have to promise me that you cannot tell anyone.",,,surprise
train,275,10,275_10,unknown,"Oh no, no-no-no-no! I don't want to know!",,,fear
train,275,11,275_11,unknown,"Yes! Yes! Yes, you do want to know! This is unbelievable!",,,anger
train,275,12,275_12,unknown,"I don't care, Rach! Look, I am tired of being the guy who knows all the secrets but can't tell anyone!",,,disgust
train,275,13,275_13,unknown,What? What secrets? You know secrets? What are they?,,,surprise
train,275,14,275_14,unknown,And you're not supposed to be gossiping!!,,,disgust
train,275,15,275_15,unknown,"I know, I know! I just can't keep this one in, so I pick up the phone",,,fear
train,275,16,275_16,unknown,I'm not listening to you!,,,anger
train,276,0,276_0,unknown,Oh! Yay! Look! There’s a piece that doesn’t have floor on it!,,,joy
train,276,2,276_2,unknown,"Hey, come on now!",,,anger
train,276,3,276_3,unknown,"All right, what are we havin’?",,,neutral
train,277,0,277_0,unknown,"Uhh, I don’t believe in these crazy diets y’know, just everything in moderation.",,,neutral
train,277,1,277_1,unknown,I’ll take those to go.  For the kids.,,,neutral
train,277,2,277_2,unknown,"Oh, I know what I wanted to ask you. You were on the show years ago and then they killed you off. What happened there?",,,neutral
train,277,3,277_3,unknown,"It was so stupid, I said some stuff in an interview that I shouldn’t have said.",,,anger
train,277,4,277_4,unknown,"But believe me, that’s not gonna happen today.",,,neutral
train,277,5,277_5,unknown,"Understood. So, what’d you say back then?",,,neutral
train,277,6,277_6,unknown,"Well, I said that I",,,neutral
train,278,0,278_0,unknown,Ha!,,,neutral
train,278,1,278_1,unknown,So you like the drums!,,,joy
train,278,2,278_2,unknown,"That's, that's great!",,,joy
train,278,3,278_3,unknown,"Y’know, I was worried, that, you know, they would maybe an unbearable living situation.",,,neutral
train,278,4,278_4,unknown,"All right, okay, well, apparently not!",,,sadness
train,278,5,278_5,unknown,"So, yay!",,,joy
train,278,6,278_6,unknown,"Hey-hey, Pheebs, check it out, we already learned a song.  Ready? One, two, three, four...",,,neutral
train,278,7,278_7,unknown,Tequila!!,,,joy
train,278,8,278_8,unknown,That's fun.,,,joy
train,279,0,279_0,unknown,"Whoa-whoa, Treeger made you cry?",,,surprise
train,279,1,279_1,unknown,Yes! And he said really mean things that were only partly true.,,,sadness
train,279,2,279_2,unknown,I’m gonna go down there and teach that guy a lesson.,,,anger
train,279,3,279_3,unknown,"Joey, please don’t do that. I think it’s best that we just forget about it.",,,fear
train,279,4,279_4,unknown,"That’s easy for you to say, you weren’t almost just killed.",,,anger
train,279,5,279_5,unknown,"All right that’s it, school is in session!",,,neutral
train,279,6,279_6,unknown,My God! Is this a gym card?,,,surprise
train,279,7,279_7,unknown,"Oh yeah, gym member. I try to go four times a week, but I’ve missed the last 1200 times.",,,neutral
train,279,8,279_8,unknown,So why don’t you quit?,,,neutral
train,279,9,279_9,unknown,You don’t think I’ve tried? You think I,,,joy
train,279,10,279_10,unknown,Who is Maria?,,,neutral
train,279,11,279_11,unknown,"Oh Maria. You can’t say no to her, she’s like this lycra spandex covered gym…treat.",,,joy
train,279,12,279_12,unknown,You need me to go down there with you and hold your hand?,,,neutral
train,279,13,279_13,unknown,No!,,,anger
train,279,14,279_14,unknown,So you’re strong enough to face her on your own?,,,neutral
train,279,15,279_15,unknown,"Oh no, you’ll have to come.",,,fear
train,280,0,280_0,unknown,"Pheebs, I don’t think anyone's mad about that.",,,neutral
train,280,1,280_1,unknown,Exactly! Because it's in the past!,,,anger
train,280,2,280_2,unknown,Anybody gonna eat that?,,,neutral
train,281,0,281_0,unknown,Pheebs!,,,joy
train,281,1,281_1,unknown,Hey!,,,joy
train,281,2,281_2,unknown,"Listen, you know how uh, when you’re wearing pants and you lean forward I check out your underwear?",,,neutral
train,281,3,281_3,unknown,Yeah!,,,neutral
train,281,4,281_4,unknown,"Well, when Jake did it I saw that…he was wearing women’s underwear!",,,surprise
train,281,5,281_5,unknown,I know. They were mine.,,,neutral
train,281,6,281_6,unknown,"Oh.  No! No wait, that’s weird!",,,disgust
train,281,7,281_7,unknown,"No, it’s not! We were just goofing around and I dared him to try them on.",,,neutral
train,281,8,281_8,unknown,That’s weird!,,,disgust
train,281,9,281_9,unknown,I’m wearing his briefs right now.,,,neutral
train,281,10,281_10,unknown,That’s…kinda hot.,,,surprise
train,282,0,282_0,unknown,I think so too. And that little flap? Great for holding my lipstick.,,,joy
train,282,1,282_1,unknown,"Yeah, I wouldn’t know about that.",,,neutral
train,282,2,282_2,unknown,And! Y’know what Jake says? That women’s underwear is actually more comfortable. And he loves the way the silk feels against his skin.,,,joy
train,283,0,283_0,unknown,"Yeah well next thing you know, he’ll be telling you that your high heels are good for his posture!",,,disgust
train,283,1,283_1,unknown,There is nothing wrong with Jake! Okay? He is all man! I’m thinking even more than you.,,,neutral
train,283,2,283_2,unknown,"Oh yeah, he looked like a real lumberjack in those pink lacys.",,,disgust
train,283,3,283_3,unknown,I’m just saying that only a man completely secure with his masculinity could walk around in women’s underwear!,,,neutral
train,283,4,283_4,unknown,I don’t think you could ever do that.,,,neutral
train,283,5,283_5,unknown,Hey! I,,,neutral
train,283,6,283_6,unknown,"Okay, whatever.",,,disgust
train,284,0,284_0,unknown,Lusts of the flesh.,,,neutral
train,284,1,284_1,unknown,What?,,,neutral
train,284,2,284_2,unknown,I don’t know.  A cowboy theme?,,,neutral
train,285,0,285_0,unknown,"Hey uh, is it okay to come in?",,,neutral
train,285,1,285_1,unknown,"Of course! Oh Joey, this ring I…it’s beautiful I love it!",,,joy
train,285,2,285_2,unknown,"Yeah uh look Rach, there’s something I gotta tell ya.",,,neutral
train,285,3,285_3,unknown,Hey!,,,joy
train,285,4,285_4,unknown,Hey! Are you ready to try nursing again?,,,neutral
train,285,5,285_5,unknown,"Yeah! Hi Emma. Hey, why do you think she won’t take my  breast?",,,neutral
train,285,6,285_6,unknown,"It’s all right honey, it takes some babies a while to get it,  but don’t worry. It’ll happen.",,,neutral
train,285,7,285_7,unknown,Yowza,,,anger
train,285,8,285_8,unknown,"Okay sweetie, you can do it. Just open up and put it in your  mouth.",,,neutral
train,285,9,285_9,unknown,Dear Lord.,,,surprise
train,285,10,285_10,unknown,"I’m sorry honey, what were you saying?",,,neutral
train,285,11,285_11,unknown,"Oh uh-uh yeah, I think that…",,,neutral
train,285,13,285_13,unknown,Do you think my nipples are  too big for her mouth?,,,neutral
train,285,14,285_14,unknown,She looks scared.,,,neutral
train,285,15,285_15,unknown,Doesn’t she  look scared?,,,neutral
train,285,16,285_16,unknown,"Y’know, I don’t really know her.",,,neutral
train,286,0,286_0,unknown,Can you see my nipples through this shirt?,,,neutral
train,286,1,286_1,unknown,"No. But don't worry, I'm sure they're still there.",,,neutral
train,286,2,286_2,unknown,"Where are you going, Mr. Suity-Man?",,,neutral
train,286,3,286_3,unknown,"Well, I have an appointment to see Dr. Robert Pillman, career counselor a-gogo.  I added the ""a-gogo.""",,,neutral
train,287,0,287_0,unknown,"Actually, tomorrow night kinda depends on how tonight goes.",,,neutral
train,287,1,287_1,unknown,"Oh, uh, listen, about tonight...",,,sadness
train,287,2,287_2,unknown,"No, no, no, don't you dare bail on me.",,,anger
train,287,3,287_3,unknown,The only reason she's goin' out with me is because I said I could bring a friend for her friend.,,,neutral
train,287,4,287_4,unknown,"Yes, I know, but her friend sounds like such a...",,,anger
train,287,5,287_5,unknown,Pathetic mess?,,,neutral
train,287,6,287_6,unknown,"I know, but—come on, man, she's needy, she's vulnerable.",,,neutral
train,287,7,287_7,unknown,"I'm thinkin', cha-ching!",,,joy
train,287,8,287_8,unknown,Thanks.,,,neutral
train,287,9,287_9,unknown,"Look, you have not been out with a woman since Janice.",,,neutral
train,287,10,287_10,unknown,You're doin' this.,,,neutral
train,287,11,287_11,unknown,Hi. She said yes.,,,neutral
train,287,12,287_12,unknown,"Yes! Way to go, man!  Still got the egg, huh?",,,joy
train,288,0,288_0,unknown,"""Happy birthday to you!""",,,joy
train,288,1,288_1,unknown,You’re paying for that.,,,neutral
train,288,2,288_2,unknown,What? No-no it’s her birthday!,,,surprise
train,288,3,288_3,unknown,You’ve sung Happy Birthday to 20 different women today!,,,surprise
train,288,4,288_4,unknown,But it really,,,neutral
train,288,5,288_5,unknown,You are no longer authorized to distribute birthday muffins.,,,neutral
train,288,6,288_6,unknown,Damnit!,,,anger
train,288,7,288_7,unknown,Rach? Hi!,,,joy
train,288,8,288_8,unknown,Hi!,,,joy
train,288,9,288_9,unknown,Did you tell your sister to ask me out?,,,neutral
train,288,10,288_10,unknown,Well yeah,,,neutral
train,288,11,288_11,unknown,Oh wow!,,,surprise
train,288,12,288_12,unknown,"I mean, wow!",,,surprise
train,288,13,288_13,unknown,"I mean, I-I-I think she’s cute but I-I would never have thought of going out with her, never!",,,neutral
train,288,14,288_14,unknown,Really?!,,,surprise
train,288,15,288_15,unknown,"Yeah but after you said it was okay, I figured, ""Why not?!""",,,joy
train,288,16,288_16,unknown,Oh so-so not really never.,,,neutral
train,288,17,288_17,unknown,I have to say you are a much bigger person than I am.,,,neutral
train,288,18,288_18,unknown,"I mean after all we’ve been through, I just—y’know I wish I had a brother to reciprocate.",,,neutral
train,288,19,288_19,unknown,"Hey, if you ever want to go out with Monica, you have my blessing.",,,neutral
train,288,20,288_20,unknown,"Oh-ho, and mine!",,,joy
train,289,1,289_1,unknown,No-no wait-wait! I can’t just let you hang up! Just please talk to me.,,,fear
train,289,2,289_2,unknown,Well…I only have one thing to do today.  I guess I could push it back.,,,neutral
train,289,3,289_3,unknown,"Yeah! Now, why do you want to kill yourself?",,,sadness
train,289,4,289_4,unknown,"It’s just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows I exist!",,,sadness
train,289,5,289_5,unknown,Chandler?,,,neutral
train,290,0,290_0,unknown,I-I’m sorry?,,,sadness
train,291,0,291_0,unknown,"No look, I-I’m sure that people know you exist!",,,sadness
train,291,1,291_1,unknown,Oh yeah?,,,sadness
train,292,0,292_0,unknown,I work in a cubicle surrounded by people.,,,neutral
train,292,1,292_1,unknown,I’ve been talking to you for five minutes now about killing myself and no one’s even looked up from their desk.,,,sadness
train,292,2,292_2,unknown,Hang-hang on.,,,neutral
train,292,3,292_3,unknown,Hey everybody!,,,neutral
train,292,4,292_4,unknown,"Uh, I’m gonna kill myself!",,,sadness
train,292,5,292_5,unknown,I got nothing.,,,neutral
train,293,0,293_0,unknown,"Apparently, there’s like a million guys out there that can play Mac, and there’s only this one robot and this one guy who controls it!",,,surprise
train,293,1,293_1,unknown,I didn’t know he could get me fired!,,,surprise
train,293,2,293_2,unknown,What am I going to do?,,,fear
train,293,3,293_3,unknown,"Well y’know Joey, you’re a pretty charming guy.",,,neutral
train,293,4,293_4,unknown,"Thanks, but I kinda have a problem to deal with here.",,,fear
train,293,5,293_5,unknown,"No sweetie, you’ve got to win over the guy that controls C.H.E.E.S.E.! You’ve got to kiss some serious robot ass!",,,neutral
train,293,6,293_6,unknown,That’s not a bad idea.,,,neutral
train,293,7,293_7,unknown,"Okay, but if I got to turn on the charm tomorrow I’m not wasting anymore of it over here with you guys.",,,neutral
train,293,8,293_8,unknown,"Well, actually I got a little bit saved for you Pheebs.",,,joy
train,293,9,293_9,unknown,"So do you think uh, Joey’s more charming than me?",,,neutral
train,293,10,293_10,unknown,Yeah! That’s why I’m sleeping with him on the side.,,,sadness
train,293,11,293_11,unknown,"Yeah, you wish.",,,neutral
train,293,12,293_12,unknown,"""You wish.""",,,joy
train,294,0,294_0,unknown,Why are you yelling?,,,joy
train,294,1,294_1,unknown,"Whoa, that",,,neutral
train,295,0,295_0,unknown,"Whoa-whoa, what is it?",,,surprise
train,295,1,295_1,unknown,Well… It’s a date.,,,neutral
train,295,2,295_2,unknown,A date?!,,,surprise
train,295,3,295_3,unknown,"No, no Pheebs you-you must be mistaken, because I know you wouldn’t schedule a date on the same night you have plans with a friend!",,,surprise
train,295,4,295_4,unknown,"Come on Joey, don’t make me feel badly about this.",,,sadness
train,295,5,295_5,unknown,"No, I’m gonna!!",,,anger
train,295,6,295_6,unknown,That’s right!,,,anger
train,295,7,295_7,unknown,"Yeah, you made me feel really guilty about goin’ out with that girl!",,,anger
train,295,8,295_8,unknown,Like-like-like I did something terrible to you!,,,anger
train,295,9,295_9,unknown,"And now Pheebs, you’re doing the same thing!",,,anger
train,295,10,295_10,unknown,That—It’s not the same thing! This is,,,anger
train,295,11,295_11,unknown,"Okay, well my girl from the other night was special. She was a scientist too!",,,anger
train,295,12,295_12,unknown,She was?,,,surprise
train,295,13,295_13,unknown,"Well, she graduated from high school!",,,anger
train,295,14,295_14,unknown,"Okay, whatever.",,,joy
train,295,15,295_15,unknown,Y’know what?,,,neutral
train,295,16,295_16,unknown,"I don’t have time to convince you because he’s only here for four hours, and I’m gonna go see him!",,,anger
train,295,17,295_17,unknown,Fine!,,,anger
train,295,18,295_18,unknown,Yeah!,,,anger
train,295,19,295_19,unknown,Fine!,,,anger
train,295,20,295_20,unknown,Yeah!,,,anger
train,295,21,295_21,unknown,"What are you still doin’ here?! I told you, lobster ravioli!",,,anger
train,296,0,296_0,unknown,"Sorry I'm late, I was stuck at work. There was this big dinosaur.. thing.. anyway.",,,neutral
train,296,1,296_1,unknown,Hi.,,,neutral
train,296,2,296_2,unknown,"Ross, you remember Susan.",,,neutral
train,296,3,296_3,unknown,How could I forget?,,,surprise
train,296,4,296_4,unknown,Ross.,,,neutral
train,296,5,296_5,unknown,"Hello, Susan.  Good shake. Good shake. So, uh, we're just waiting for...?",,,anger
train,296,6,296_6,unknown,Dr. Oberman.,,,neutral
train,296,7,296_7,unknown,..Dr. Oberman. Okay. And is he-,,,neutral
train,296,8,296_8,unknown,She.,,,neutral
train,296,9,296_9,unknown,"-she, of course, she- uh- familiar with our.. special situation?",,,neutral
train,296,10,296_10,unknown,"Yes, and she's very supportive.",,,neutral
train,296,11,296_11,unknown,"Okay, that's great.  No, I'm- Oh.",,,joy
train,296,12,296_12,unknown,Thanks.,,,neutral
train,296,13,296_13,unknown,"Quack, quack..",,,neutral
train,296,14,296_14,unknown,Ross? That opens my cervix.,,,surprise
train,296,15,296_15,unknown,Barry?,,,surprise
train,296,16,296_16,unknown,C'mon in.,,,neutral
train,296,17,296_17,unknown,Are you sure?,,,surprise
train,296,18,296_18,unknown,"Yeah! It's fine, it's fine. Robbie's gonna be here for hours.",,,neutral
train,296,19,296_19,unknown,Huh?!,,,surprise
train,296,20,296_20,unknown,"So, how ya doin?",,,neutral
train,297,0,297_0,unknown,Does she use the cups? Yes! I believe she does. Does she use the plates? Yes! I believe she does.,,,neutral
train,297,1,297_1,unknown,"Oh. Thank you. Ohhh, thank you very much. Oh, thank you for coming.  Uh, just a second!",,,joy
train,297,2,297_2,unknown,"No-no, let me in!",,,anger
train,297,3,297_3,unknown,Phoebe?,,,neutral
train,297,4,297_4,unknown,Yeah!,,,joy
train,297,5,297_5,unknown,Can you just hold on for one minute?,,,neutral
train,297,6,297_6,unknown,"No, you have to let me in right now!!",,,joy
train,297,7,297_7,unknown,Are you alone?,,,neutral
train,297,8,297_8,unknown,Yes!,,,joy
train,297,9,297_9,unknown,All right.,,,neutral
train,298,0,298_0,unknown,Let go!,,,anger
train,298,1,298_1,unknown,No! You let go!,,,anger
train,298,2,298_2,unknown,How come it’s always us left in the field holding the ball?,,,joy
train,298,3,298_3,unknown,I don’t know. I guess the other people just don’t care enough.,,,neutral
train,298,4,298_4,unknown,Hey! It’s starting to snow.,,,sadness
train,298,5,298_5,unknown,Gimme the this!,,,anger
train,298,6,298_6,unknown,Let go!,,,anger
train,299,0,299_0,unknown,Y'know what?,,,neutral
train,299,1,299_1,unknown,Umm?,,,neutral
train,299,2,299_2,unknown,I bet ‘ya ya I could fit in there.,,,neutral
train,299,3,299_3,unknown,I’ve got five bucks says you can’t.,,,neutral
train,300,0,300_0,unknown,"Shoot! Shoot! Shoot! Shoot, or just fall down. That's good too.",,,joy
train,300,1,300_1,unknown,Knick fan?,,,neutral
train,300,2,300_2,unknown,"Oh, yeah.",,,neutral
train,300,3,300_3,unknown,"Oh, boy, do they suck.",,,anger
train,300,4,300_4,unknown,"Hey, listen, lady.......whoa.",,,surprise
train,300,5,300_5,unknown,"Look, look at your man, Ewing. Nice shot. You know what, he couldn't hit water if he was standing on a boat.",,,disgust
train,300,6,300_6,unknown,Oh yeah? And who do you like?,,,neutral
train,300,7,300_7,unknown,The Celtics.,,,neutral
train,300,8,300_8,unknown,"The Celtics? Ha. They couldn't hit a boat if...wait. They suck, alright?",,,disgust
train,300,9,300_9,unknown,"Oh, shut up. You know, it's a rebuilding year. You... waah!",,,anger
train,300,10,300_10,unknown,"Wha? Wha..aa? Let me get the father. Hey, we need a father over here! We need a father!",,,anger
train,300,11,300_11,unknown,There is no father.,,,neutral
train,300,12,300_12,unknown,"Oh, oh, oh, sorry.",,,fear
train,300,14,300_14,unknown,"Oh, uh, ok. Right this way. All the other pregnant women seem to be goin' in here.",,,neutral
train,300,15,300_15,unknown,Ok.,,,neutral
train,301,0,301_0,unknown,"Sweetheart, just gimme- gimme another chance, okay, we'll start all over again. We'll go back to Aruba.",,,fear
train,301,1,301_1,unknown,"Dr. Farber, we've got a bit of an emergency here...Jason Costalano is choking on his retainer.",,,fear
train,301,2,301_2,unknown,Oh God...,,,fear
train,301,3,301_3,unknown,"I'll be right there, Bernice.",,,neutral
train,301,4,301_4,unknown,"Look, please, please don't go anywhere, okay?",,,fear
train,301,6,301_6,unknown,Okay.,,,neutral
train,301,7,301_7,unknown,"Okay, we'll be here!",,,neutral
train,301,8,301_8,unknown,Hating you!,,,anger
train,301,9,301_9,unknown,Did you see how he was sweating when he walked out of there?,,,surprise
train,301,10,301_10,unknown,"Listen honey, if I'm hogging the ball too much you just jump right in there and take a couple punches because I'm telling you, this feels",,,neutral
train,301,11,301_11,unknown,Yeah... I'm pretty sure I'm still gonna marry him.,,,joy
train,301,12,301_12,unknown,"What are you talking about?! Mindy, the guy is the devil! He's Satan in a smock!",,,disgust
train,301,13,301_13,unknown,"Look, I know he's not perfect, but the truth is, at the end of the day, I still really wanna be Mrs. Dr. Barry Farber, D.D.S.",,,neutral
train,301,14,301_14,unknown,Oh God.,,,surprise
train,301,15,301_15,unknown,I hope you can find some way to be happy for me. And I hope you'll still be my maid of honor...?,,,fear
train,301,16,301_16,unknown,And I hope Barry doesn't kill you and eat you in Aruba.,,,sadness
train,302,0,302_0,unknown,"Listen, Robert’s gonna be here any second so, will one of you just tell him?",,,neutral
train,302,1,302_1,unknown,Oh.,,,sadness
train,302,2,302_2,unknown,"Please, right now, no, every time I see him it’s like ‘Is it on the lose?’ ‘Is it watching me?’",,,fear
train,302,3,302_3,unknown,"We can’t tell him, you can’t go up to a guy you barely know and talk about his.... stuff.",,,anger
